TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.394739229,-202.929,-24.555,-29.6386,-15.4898,-20.8824,-10.9202,-11.4587,-7.76342,-7.85743,-2.42849,-4.47538,-3.58174,-1.52994,3.37026,1.27074,0.722771,-0.0394419,-1.39669,-2.43309,1.15049,0.82819
0.417959184,-167.64,-18.3843,-20.563,-11.4131,-12.8708,-3.37085,-5.17388,-3.02799,-5.70318,-5.66891,-5.1266,-5.06237,-3.1028,-2.05609,-1.57289,-1.83814,-2.0887,-1.57663,-1.94357,-2.11386,-1.70155
0.441179138,-189.482,-26.0968,-28.0316,-17.0747,-16.8664,-5.6458,-5.47467,-1.72184,-2.26834,3.0334,1.84381,1.05539,-1.18414,-0.0725043,-2.56909,-3.74947,-2.01484,0.645932,-0.183972,0.550698,-0.696651
0.464399093,-218.512,-25.7818,-32.0645,-14.3781,-20.7734,-7.37497,-10.2066,-6.00681,-6.32461,-2.68777,-4.4988,-3.60869,-1.99528,1.48264,1.08126,-1.77236,-1.74788,0.8008,1.42291,-0.65962,-0.748791
0.487619048,-235.632,-26.1027,-35.1233,-16.9101,-22.092,-7.72568,-10.9843,-3.23506,-5.11857,-1.14126,-3.79041,-1.94761,-4.47594,-1.23447,-1.08881,-0.517043,-2.99377,0.675397,0.780059,-0.0853747,0.362368
0.510839002,-241.314,-25.3394,-32.9506,-13.0216,-19.1249,-7.59775,-13.155,-4.81463,-8.89849,-4.1328,-5.59414,-1.4502,-3.64491,0.614964,-1.39539,0.805695,-0.120021,0.455907,-0.799388,-2.6016,-3.58416
0.534058957,-264.568,-22.9887,-29.2321,-11.3126,-23.2769,-4.73606,-14.313,-4.39271,-10.0633,-2.99164,-8.14513,-2.33117,-6.65424,-0.857138,-1.28162,1.72397,-1.45989,2.36314,0.264962,-0.104544,-1.68713
0.557278912,-274.857,-19.9711,-27.9084,-8.7859,-26.4401,-7.36749,-15.9089,-4.41019,-12.37,-3.839,-8.52237,-1.18502,-4.32977,-0.792737,-4.29144,1.50145,-1.14099,1.0529,-0.872233,-0.463224,-1.70046
0.580498866,-289.788,-14.1944,-25.9772,-5.71199,-27.2068,-4.90982,-14.5143,-2.58967,-12.2887,-5.01966,-8.37643,-0.757668,-6.12963,-0.535686,-4.25468,0.969319,-1.10566,0.432809,-0.67972,-0.251309,-1.55221
0.603718821,-189.407,-47.2956,-23.8259,-13.9097,-16.886,-7.46398,-5.38371,-0.105225,-2.68353,0.822508,-0.200258,2.43718,-2.10081,-1.84168,0.148007,0.503771,-0.386392,0.130973,-1.43621,-0.0327266,-0.585804
0.626938776,-206.12,-49.1269,-25.3942,-9.5868,-14.1875,-5.8214,-7.96736,-5.2395,-7.19507,-6.26884,-7.00503,-4.39853,-3.80644,-1.84884,0.862411,-0.841705,-3.5576,-0.47756,-0.357925,-1.13824,-3.2056
0.650158730,-212.618,-40.1384,-23.27,-11.8806,-17.1089,-4.80666,-6.4662,-2.01172,-6.06633,-3.23213,-5.46619,-3.31953,-2.76367,-2.84564,-0.412017,-1.09072,-3.35408,0.383209,1.51633,-1.20126,-4.62612
0.673378685,-224.402,-37.1536,-22.4606,-10.0733,-17.7151,-11.4507,-7.64126,-1.72156,-4.8248,-3.91172,-6.30435,-3.77762,-2.60399,-0.277346,0.353851,0.503991,-0.892906,-0.511929,2.65261,1.4082,-1.61555
0.696598639,-230.942,-37.936,-23.0517,-8.97681,-19.4353,-7.15757,-5.53025,-2.83926,-7.98607,-5.95717,-7.32235,-3.04331,-5.27599,-4.25266,-2.82407,-0.338862,-1.26057,-0.803874,-0.835679,-1.65492,-1.82333
0.719818594,-236.078,-44.2288,-26.8446,-12.3154,-22.8683,-10.247,-9.75821,-6.08834,-10.6655,-7.08851,-6.14123,-1.67877,-2.84314,-1.84536,-0.746891,-2.52443,-1.92816,1.65513,-0.373679,-0.0154312,0.600886
0.743038549,-247.049,-38.7748,-21.2425,-10.5571,-15.8843,-8.72875,-11.5782,-5.47946,-9.73126,-7.80262,-5.85158,-1.16084,-2.54479,-4.14139,-1.81684,-1.7172,-0.367717,0.66103,2.74343,1.74169,0.252552
0.766258503,-258.037,-34.0219,-15.0724,-5.013,-17.9967,-10.1809,-11.0598,-5.42865,-9.29763,-8.46827,-5.28907,-1.03089,-0.373486,-0.191492,2.10447,2.13083,-2.002,-1.14627,1.84002,1.04975,-1.15386
0.789478458,-234.264,-25.8881,-27.6759,-11.7975,-13.7601,-8.70539,-7.91558,-1.44259,-1.55449,0.246184,-4.94767,-4.32652,-1.30115,3.59873,1.57571,0.447602,1.15916,2.86952,0.655051,0.756223,1.09278
0.812698413,-191.151,-18.4675,-16.8147,-11.5112,-15.4027,-7.73301,-7.55137,-5.90375,-7.95059,-4.40212,-5.4437,-4.9447,-4.62841,-1.55419,-2.93704,-1.07363,-3.06191,-1.26514,-0.569167,-2.09831,0.234656
0.835918367,-225.681,-21.1908,-18.8368,-9.66988,-11.0602,-4.14955,-7.52771,-1.8901,-3.85553,-0.6473,-2.55086,-1.05968,-4.15998,1.59001,3.0467,2.39899,0.677644,0.28398,-1.39073,-0.599039,0.0917944
0.859138322,-252.529,-23.9643,-24.7987,-22.8183,-22.2758,-10.8628,-12.8237,-4.61277,-6.12827,-4.23994,-8.55611,-1.99515,-2.27239,-0.931257,-1.01869,-3.32066,-3.58526,-0.762614,-0.916041,-1.132,-3.12953
0.882358277,-263.59,-13.6038,-22.8425,-14.8171,-20.4326,-7.0459,-11.7397,-1.39158,-9.16229,-5.03681,-10.5969,-0.629571,-0.849019,2.82797,-2.25645,1.35849,0.0449641,0.45247,-1.25575,-0.0537675,-1.43594
0.905578231,-246.852,-36.4981,-29.1311,-13.9846,-24.8508,-3.35472,-9.83051,-2.40947,-8.78797,-0.45638,-5.09497,-1.22376,-4.9831,0.27334,-0.839957,0.688037,-0.825831,-0.833689,0.240103,1.26386,-0.160084
0.928798186,-250.244,-28.2835,-24.9975,-9.4877,-24.5786,-2.67005,-12.2204,-3.39204,-8.51772,-1.23979,-5.13684,-0.478293,-6.05448,0.941951,-2.89369,-1.98329,-2.45614,0.76854,0.262294,-0.865239,0.203559
0.952018141,-269.055,-25.2478,-25.773,-5.80868,-28.0636,-0.692086,-12.1117,-0.744732,-10.9874,1.02461,-7.68262,1.9674,-5.34749,0.730457,-3.94792,1.24392,-1.78052,2.84339,-2.74485,0.76137,1.49311
0.975238095,-283.134,-15.9803,-26.2319,-4.01234,-33.3924,-1.64178,-13.5182,0.131781,-14.6639,-0.774543,-12.0759,0.8516,-9.338,0.945491,-5.45731,0.166326,-4.21924,2.5966,-0.128144,1.0909,2.65629
0.998458050,-176.667,-35.7096,-18.3307,-13.5674,-19.8059,-7.38814,-6.42662,-2.03347,-4.90526,-2.57324,-3.49343,-2.59179,-4.11625,-2.33469,-3.30984,-2.80348,-2.48984,-0.980983,0.155607,0.60852,0.264295
1.021678005,-193.87,-43.1316,-22.9378,-10.6166,-17.044,-6.39063,-8.04669,-4.63311,-5.80198,-3.98558,-5.5697,-2.51221,-2.10023,-1.77619,0.0582595,-0.0623573,-0.95098,-0.10741,-0.661342,-0.371871,-2.1285
1.044897959,-213.268,-44.375,-25.9707,-12.3734,-17.7886,-5.08889,-7.8942,0.109734,-3.30995,-4.00115,-3.58609,-0.234591,-0.566006,-0.892752,0.719791,-0.372658,-2.74527,-1.47493,-0.505688,-0.824939,-1.87404
1.068117914,-223.3,-39.9746,-25.565,-10.836,-20.4802,-11.8175,-11.0805,-6.65894,-8.96883,-7.98213,-7.2992,-3.29345,-3.12431,-1.69958,0.289458,0.858905,-1.62457,-1.25944,1.91535,1.82333,-1.09362
1.091337868,-231.149,-36.1095,-24.6929,-10.1442,-19.0149,-8.07961,-8.76243,-4.26118,-7.3129,-4.22476,-4.49549,-3.67082,-3.16184,-2.61916,-0.250164,-0.12994,-2.1146,-3.45131,-1.38343,-1.46195,-1.93561
1.114557823,-230.607,-34.1636,-21.9205,-10.5283,-26.3464,-13.9835,-13.4403,-6.63335,-7.10909,-2.54454,-0.189723,0.331949,-1.5619,-2.03413,-0.833187,-1.86009,-1.05429,-0.121851,-0.236851,1.22269,2.02082
1.137777778,-248.259,-40.1507,-20.8427,-8.79929,-19.2984,-12.7279,-12.958,-3.76517,-5.9949,-4.58466,-3.65041,0.190942,-0.634434,-1.64935,-0.714118,-0.199958,1.58045,1.69428,2.6349,1.31765,-1.80996
1.160997732,-260.703,-37.7883,-20.2378,-8.96807,-18.9279,-8.75849,-9.53754,-4.25265,-8.43044,-8.61648,-7.57076,-5.01857,-4.18689,-4.27771,-1.63603,-0.809353,-3.13874,-1.49289,2.08173,3.06283,-0.0708653
1.184217687,-259.499,-28.6847,-14.7367,-4.2718,-15.2732,-7.55218,-6.38329,-1.86644,-6.41633,-3.58855,-3.85834,-1.7549,-2.08019,-2.197,-0.958633,-1.07923,-1.79078,0.0179073,0.679945,0.976477,-1.20094
1.207437642,-166.651,-18.9222,-21.2304,-13.2556,-15.2978,-6.30457,-7.88753,-3.26951,-6.83726,-5.39483,-4.64468,-4.21515,-3.57297,-1.96741,-3.13237,-1.30242,-1.72658,-1.77769,-2.69817,-2.91448,-1.23591
1.230657596,-186.239,-26.9174,-29.8029,-17.6444,-15.5656,-4.72615,-6.08923,-0.816944,-0.985277,0.824486,1.57528,-0.293638,-1.49218,-0.686456,-2.48844,-1.13611,-2.51239,-3.77961,-3.45794,-0.835277,-0.868797
1.253877551,-213.508,-31.2421,-39.7628,-20.6121,-23.0328,-11.0356,-10.4903,-5.63613,-3.39445,-0.5291,-1.87364,-3.3802,-5.10961,-3.57289,0.00807868,-0.498004,-0.505786,0.434308,3.35767,2.80075,1.52193
1.277097506,-230.39,-27.0236,-36.9355,-16.0233,-20.7742,-6.64273,-8.12718,-2.42831,-5.97221,-1.99936,-5.4028,-1.18922,-1.51267,-0.457767,-0.668446,-1.30333,-1.93723,-0.112761,-0.197949,-0.646817,-0.0589657
1.300317460,-239.281,-28.6907,-36.7752,-14.6764,-19.6704,-6.11749,-12.7315,-2.04287,-5.97125,0.254876,-2.57353,0.00467306,-5.83165,-0.264223,-0.142365,2.11845,0.0448409,2.53807,0.603306,0.308282,-2.03846
1.323537415,-265.118,-26.635,-36.062,-14.2695,-20.8004,-1.93431,-13.019,-4.49762,-9.00254,-2.73799,-8.01036,-0.994854,-5.57732,-2.18272,-1.56006,2.5227,-0.620194,0.639477,-1.53531,0.538905,-2.29243
1.346757370,-284.936,-24.0011,-31.6861,-7.56749,-26.0862,-3.53324,-12.9459,1.21477,-10.5177,-1.01901,-7.96109,2.0731,-6.0543,-1.20655,-5.11927,-0.253939,-3.05223,-0.735185,-3.8899,-1.5071,-1.9374
1.369977324,-288.965,-16.1815,-30.6306,-0.267158,-29.2703,-5.4436,-17.331,0.49328,-12.8436,-1.71645,-9.61609,0.494735,-5.98927,1.66872,-6.51709,0.565865,-3.29362,2.9268,0.844017,1.19835,-3.58801
1.393197279,-195.15,-45.7916,-22.9932,-13.9979,-22.2057,-11.4503,-9.86825,-5.6649,-5.23344,-2.2988,-5.7089,-1.88842,-2.79917,-3.32083,-1.19053,-0.597236,-1.22036,0.737054,1.59272,2.64145,1.67844
1.416417234,-188.683,-39.3929,-20.5138,-8.54859,-18.6889,-9.80058,-11.1476,-6.40161,-8.33908,-5.89085,-7.46694,-3.81549,-2.72178,-0.120567,0.964886,-0.103527,0.701296,0.827396,0.0952199,1.42509,-1.14045
1.439637188,-202.614,-37.3238,-19.5017,-8.31157,-16.383,-6.48706,-6.38149,-0.0198624,-6.24555,-5.12816,-5.68001,-3.54975,-4.54693,-3.02521,-0.840235,0.408401,-1.80896,1.79484,2.61757,0.221669,-1.2212
1.462857143,-219.928,-36.3448,-18.9135,-7.6284,-17.5427,-8.27758,-7.80369,-2.96748,-9.90678,-7.36169,-7.56882,-3.78617,-2.84392,-0.718805,-1.30556,-0.683474,-2.69088,-2.11253,2.12547,2.43827,-0.154251
1.486077098,-225.661,-33.9374,-22.4767,-9.40343,-19.5502,-11.4271,-12.6414,-4.96254,-8.90029,-7.36632,-6.14196,-3.73524,-4.17848,-1.78425,-1.19961,1.0171,-0.0658629,-1.51223,0.32053,1.29773,-1.96435
1.509297052,-224.309,-38.4847,-24.5544,-6.57969,-19.135,-6.04442,-6.34589,-3.89863,-8.22263,-4.93435,-5.41347,-5.41029,-6.55847,-5.19043,-1.85074,0.968812,1.06581,1.85395,1.84927,1.87924,-0.205082
1.532517007,-238.109,-37.5953,-19.9755,-5.32074,-13.6367,-7.72524,-7.92604,-3.64894,-9.28513,-5.94259,-3.0839,-0.904861,-4.02962,-4.18041,-0.53573,1.77897,1.42737,1.77743,1.38128,1.38655,0.64971
1.555736961,-250.763,-30.552,-13.8454,-3.0806,-15.3513,-7.81969,-9.63157,-5.74221,-8.79624,-5.68522,-4.22325,-2.63114,-1.8845,-1.59998,-0.650917,0.612659,-0.859941,0.0972316,1.75987,1.47726,0.0490191
1.578956916,-265.803,-30.4361,-13.621,-4.03022,-17.9022,-11.4604,-8.20412,-0.729385,-5.4613,-4.25327,-4.11585,-1.63111,-1.73339,-0.759214,0.407731,-0.797918,-3.41332,-1.11017,2.4215,4.0697,0.635705
1.602176871,-182.074,-21.608,-17.9314,-13.7429,-16.3341,-11.1979,-10.6581,-8.34589,-8.52283,-3.08927,-2.56872,0.441105,-1.20079,0.0362209,-3.08617,-0.0528663,-2.68723,-0.620003,-2.40693,-0.878477,1.35646
1.625396825,-213.096,-17.2025,-17.217,-7.14184,-12.9376,-3.78995,-6.9531,-2.77552,-4.97631,-2.41308,-4.36946,-2.30214,-2.36953,-0.0231047,0.749739,0.343108,-2.17401,-1.60317,-2.03695,-0.876028,-1.49834
1.648616780,-245.527,-22.8927,-20.7631,-15.692,-15.9028,-7.94456,-10.7166,-5.73566,-8.81861,-4.48312,-6.82122,-4.35945,-5.36447,-0.113827,0.00620967,0.810927,-0.737894,2.8699,2.11671,3.17334,-0.328027
1.671836735,-262.063,-18.5114,-22.1835,-12.6261,-21.4218,-6.47432,-12.75,-3.36728,-11.212,-3.96486,-8.04976,-3.31036,-4.7422,0.95192,-3.14642,-1.44526,-2.34145,1.6038,-0.971249,-0.488789,-0.99383
1.695056689,-240.397,-26.2286,-26.634,-7.0295,-21.2055,-0.369554,-15.7963,-9.05146,-14.7775,-1.96211,-6.51892,-0.0896573,-6.90388,1.12897,-4.74718,0.534496,-0.312228,3.29376,-0.57662,1.67842,-0.195554
1.718276644,-248.225,-30.2515,-17.718,-4.02894,-21.0217,-4.07263,-13.1626,-5.20008,-9.08346,-4.4691,-8.04573,-0.745147,-3.67109,-0.321447,-1.226,0.651163,-0.737554,-0.469176,0.114272,1.16117,2.6499
1.741496599,-266.325,-25.1833,-25.5209,-3.83849,-26.0342,-2.98558,-16.4041,-2.41477,-15.0496,-2.66558,-11.243,-2.43404,-10.7122,-1.40747,-2.85391,1.80216,-0.850707,4.08861,0.272421,0.39483,0.687252
1.764716553,-285.38,-19.2883,-19.0273,2.25326,-28.5777,-1.1055,-15.8602,-0.0621459,-11.8589,-0.215315,-9.32329,1.0284,-5.32263,3.40119,-3.27801,1.44204,-1.22049,2.75163,-0.326829,-1.29964,-0.272324
1.787936508,-202.984,-41.5168,-12.9788,-2.54068,-12.2991,-6.65681,-8.55664,-4.53932,-4.82718,-0.415212,-2.77203,0.401869,-1.02745,-1.32934,-0.668381,-0.566687,-0.308387,1.44595,2.34143,1.72305,1.95317
1.811156463,-191.171,-40.798,-19.8216,-7.90578,-17.781,-9.71383,-9.25136,-2.58383,-3.62824,-2.82161,-5.31843,-4.6296,-5.64527,-1.52744,2.99949,2.24528,1.09236,1.1052,1.77718,2.50095,0.153084
1.834376417,-204.461,-38.331,-19.2329,-8.93309,-15.4543,-5.80238,-7.04512,-2.51473,-6.292,-5.44915,-5.09674,-4.00539,-3.79165,-3.16851,-0.60673,1.98883,0.741632,1.79548,1.79111,-1.15862,-3.03629
1.857596372,-227.678,-37.8703,-20.5007,-9.0055,-18.547,-7.98709,-10.1548,-5.14618,-8.42109,-5.81922,-4.81848,-1.46644,0.332263,1.41001,1.01352,1.06945,1.24252,1.28188,3.15813,0.785046,-2.54975
1.880816327,-238.114,-35.5811,-22.0043,-5.8664,-16.4692,-10.6549,-13.9533,-9.60256,-10.9006,-7.80479,-4.83115,0.456909,-0.799452,-1.98253,-0.138394,0.606446,0.102012,-0.534654,3.69339,2.08038,-1.32616
1.904036281,-225.848,-33.663,-21.2118,-9.47297,-25.3841,-13.5706,-13.3645,-6.77113,-9.45928,-3.18902,-0.641089,0.0417468,-2.58992,-3.82296,-0.343084,-0.994005,-1.28465,-0.0694929,3.6742,3.62417,2.25927
1.927256236,-234.425,-32.2736,-14.4757,-5.40094,-19.4959,-13.3306,-12.6524,-6.50248,-10.3779,-8.75212,-5.85963,0.129267,-1.08764,-2.59473,-0.264643,0.238202,0.174162,2.33676,2.60706,2.18993,2.97958
1.950476190,-252.593,-32.4352,-13.5885,-3.44323,-15.3251,-9.59861,-10.87,-7.76972,-9.6242,-6.22064,-5.21575,-3.51592,-2.20621,-0.810557,0.546091,2.28702,-0.869844,-1.43537,0.531328,1.81457,0.431018
1.973696145,-264.339,-27.9519,-9.06906,-0.0923863,-14.0027,-9.06134,-7.98802,-1.47742,-7.36461,-7.87839,-5.37346,-0.676119,0.476113,0.339721,1.26937,2.65051,1.90654,2.98194,3.63942,4.04185,0.781492
1.996916100,-162.834,-21.0123,-23.5535,-18.4744,-19.2128,-9.64375,-10.4814,-6.221,-5.12095,-3.32814,-3.868,-0.580532,-3.98756,-1.39679,-0.681482,1.03371,-1.0309,-1.35797,-1.31829,0.0894815,0.143096
2.020136054,-173.839,-20.2388,-23.3762,-12.7033,-14.0134,-4.62271,-3.55584,-0.179654,-3.73625,-3.08726,-3.3106,-3.362,-5.17277,-3.61111,-5.20834,-2.25742,-2.31523,-1.36669,-0.972628,-1.70133,-1.42877
2.043356009,-211.485,-31.9839,-36.6199,-16.6885,-17.4763,-10.6053,-10.4868,-4.69816,-2.6134,0.648286,0.221705,-0.0746442,-0.510299,1.26721,1.82117,1.13639,-0.0322624,0.353116,0.118374,-1.22673,2.21628
2.066575964,-228.519,-26.237,-33.9409,-13.5008,-18.0447,-6.86273,-9.8443,-2.93441,-7.46062,-3.6568,-3.46445,-2.05289,-4.12248,1.60831,-0.483846,2.07467,2.05711,0.123931,-0.633507,-0.598341,-0.702336
2.089795918,-239.245,-27.5562,-34.8013,-13.8839,-18.8967,-5.99932,-12.6023,-3.97363,-8.23904,-2.99076,-6.37377,-1.58346,-2.74738,1.78033,-0.679494,1.38941,-1.11376,0.136982,-2.21031,-2.19814,0.293094
2.113015873,-251.461,-23.9585,-34.6567,-14.2524,-21.7098,-5.59999,-13.8993,-5.81795,-9.49238,-2.97239,-9.79771,-3.1126,-4.61997,-0.990419,-2.73668,0.927488,-1.16069,0.253832,-0.620201,0.834993,0.716743
2.136235828,-268.028,-21.116,-27.5536,-9.26998,-24.6088,-5.63623,-15.0309,-4.25732,-12.9744,-4.36471,-8.72956,-1.33858,-4.73288,0.0140591,-2.34748,0.456326,-1.1658,2.07644,-1.67394,1.36836,0.343118
2.159455782,-280.869,-17.2482,-25.243,-3.74619,-25.8246,-4.86632,-16.0121,-4.01235,-10.9892,-0.570581,-4.62934,1.22196,-4.97058,1.61643,-2.50346,3.18849,0.58725,2.96166,-1.11907,0.0135061,-0.596003
2.182675737,-215.013,-42.4409,-19.4511,-11.0623,-18.4329,-7.40095,-7.64963,-2.50734,-4.66994,-0.692253,-2.22833,-0.356553,-3.0399,-1.59026,-2.72631,-2.73788,-0.0811852,2.58476,2.65205,0.503515,0.769261
2.205895692,-199.209,-48.5036,-25.7836,-10.9537,-18.6476,-7.79297,-8.02511,-6.43945,-9.1786,-7.01262,-6.65657,-4.62834,-5.92678,-2.68449,-1.39657,-1.30003,-2.73006,-1.07136,-0.0371417,-0.826734,-2.94679
2.229115646,-212.506,-46.8444,-24.4446,-10.6601,-15.2931,-6.1792,-9.45966,-3.87385,-6.38068,-5.8829,-5.34712,-3.62087,-4.97478,-5.07779,-4.06186,-1.28748,-1.97142,0.841712,3.62478,1.66673,-2.39501
2.252335601,-220.676,-36.034,-19.5809,-11.9218,-19.9791,-7.56011,-7.82101,-4.25808,-7.38762,-6.11213,-8.21717,-5.40824,-4.55988,-3.30626,-3.01564,-0.0898965,0.569659,-0.094729,1.26636,0.701405,-0.499313
2.275555556,-231.295,-37.3608,-25.0134,-12.2423,-19.3817,-8.08292,-8.82649,-4.47534,-9.83679,-7.92646,-8.42813,-1.96739,-2.86033,-1.1681,2.5143,2.49177,-0.2169,-3.18214,1.05882,1.77881,-0.457946
2.298775510,-224.581,-40.8432,-27.7517,-9.46279,-20.2574,-8.43665,-7.18535,-4.38855,-9.14626,-4.37062,-2.88901,1.63068,-2.60198,-4.08618,-2.37246,-1.36137,-1.35239,0.614771,2.11436,1.30447,-0.875711
2.321995465,-232.968,-38.5875,-21.5949,-7.98605,-16.2218,-10.588,-10.899,-5.19629,-7.43134,-5.58998,-5.46111,-1.4095,-3.71364,-3.58954,-1.08591,-0.514298,-0.132373,3.1811,2.10271,1.06994,-0.164479
2.345215420,-256.926,-39.4117,-17.3252,-6.06057,-16.3261,-10.0408,-8.70718,-5.31712,-8.97865,-5.89175,-4.74155,-1.67996,-0.679889,-0.62851,-1.17759,1.16925,0.882409,1.61924,2.87329,1.67253,0.7798
2.368435374,-269.064,-36.7231,-16.6122,-4.8744,-18.9969,-13.1833,-14.0729,-6.81593,-10.2433,-9.46759,-5.14731,-1.0406,-0.908669,-0.465981,2.00341,3.65424,0.906142,1.6072,2.11864,3.64757,0.757228
2.391655329,-175.622,-24.1181,-26.0276,-17.6211,-17.5163,-8.02209,-7.51711,-5.06427,-8.50211,-3.65883,-3.58517,-0.796833,-3.37083,-1.14356,-0.254407,2.89521,1.40154,4.27999,1.74394,1.67625,0.354364
2.414875283,-214.92,-18.5298,-16.4139,-8.85619,-11.5531,-2.50137,-6.78497,-4.9403,-6.27247,-4.95564,-7.99256,-5.29761,-6.68109,-3.11817,-5.02624,-2.76848,-1.96619,-2.10858,-3.59105,-2.40729,-3.6875
2.438095238,-241.324,-24.9022,-23.4418,-19.1064,-17.7982,-8.06135,-11.0712,-4.67162,-5.57205,-3.63555,-7.2428,-1.51259,-3.1734,-0.691708,-1.13076,0.384214,-1.59864,-0.334225,-1.04105,-0.756836,0.104642
2.461315193,-259.028,-17.7171,-21.1434,-15.0498,-21.8056,-9.36453,-10.1722,-2.71545,-8.23235,-4.08407,-8.66805,-2.70532,-2.21311,0.925699,-1.84626,-1.60591,-1.26208,-0.41622,0.935957,2.33589,1.50065
2.484535147,-252.58,-24.5009,-22.3997,-11.1279,-22.0885,-2.97034,-11.4191,-3.9663,-8.49486,-0.768414,-4.98907,-0.325805,-2.41685,2.75453,-0.698663,3.14322,-1.27825,1.78414,0.241495,1.09577,-0.555106
2.507755102,-245.588,-35.5628,-25.5609,-10.1232,-22.6618,-5.42444,-12.6075,-4.77938,-7.68458,-2.25637,-4.86788,-1.60797,-5.70436,0.0690127,0.109774,1.37908,-0.112413,-0.781374,-1.53431,-2.71672,-0.249907
2.530975057,-259.583,-26.2047,-22.7152,-4.20292,-23.6555,-2.39581,-14.1084,-1.39975,-12.9197,-3.60579,-9.52092,-0.07959,-3.48624,0.618992,-4.40875,-2.19456,-2.68429,3.03567,-0.233806,-0.573246,-0.234802
2.554195011,-279.741,-22.447,-26.625,-4.63624,-29.3758,0.224983,-14.1873,-0.0792346,-14.8733,-1.28735,-11.5097,-1.79304,-7.94994,2.68729,-2.86176,0.292467,-3.8766,1.42663,-2.40407,-2.86459,-0.220139
2.577414966,-230.489,-32.439,-14.6162,-9.92837,-17.0117,-8.09298,-3.7108,-0.971987,-4.17032,-3.46209,-6.83895,-1.19108,-0.35658,1.92974,1.31649,0.360342,1.01306,-0.781679,0.0574183,0.801887,1.98358
2.600634921,-180.255,-36.3821,-21.0483,-9.17832,-16.9479,-7.59584,-8.0223,-3.93941,-3.33095,-2.32278,-4.02905,-1.54933,-1.4247,0.39993,0.410193,-0.563258,-1.41876,0.357501,1.52862,0.107758,-3.04532
2.623854875,-204.606,-44.9385,-23.3588,-9.07,-17.3323,-8.6348,-9.69424,-5.06755,-5.45515,-4.56391,-3.26741,-0.526696,-3.08911,-2.41781,-0.871682,3.09539,0.275646,-0.114637,0.558883,-0.964195,-1.51081
2.647074830,-220.451,-40.5428,-24.5266,-13.2122,-22.1953,-9.28684,-8.65483,-2.93397,-6.30467,-4.81599,-5.34584,-3.83795,-2.88567,-2.43929,-1.98079,-1.22895,-1.88735,-0.758614,1.84976,1.67395,-1.30953
2.670294785,-227.317,-34.0737,-25.6807,-8.81022,-18.3605,-8.33516,-9.97267,-3.16419,-5.92301,-4.07113,-4.07591,-1.65393,-2.92399,-1.30262,3.46214,1.66426,0.356387,-0.688215,4.13282,2.95294,-1.26429
2.693514739,-225.239,-35.3988,-25.3246,-13.702,-22.7001,-12.5679,-13.5642,-7.97699,-8.69646,-4.11157,-3.54861,-1.03318,-3.20424,-2.26762,-0.744399,-1.51137,-3.29414,0.0939885,2.92652,1.70278,-1.03608
2.716734694,-237.456,-38.7476,-19.6989,-10.0446,-20.9142,-11.6351,-10.4236,-5.88629,-7.55282,-5.86916,-5.52659,-0.433194,0.43045,0.120547,0.235161,-1.35885,-2.31396,0.909485,2.24569,1.38057,-0.881038
2.739954649,-256.473,-40.2406,-19.6895,-10.7412,-20.3566,-14.0904,-9.30129,-3.00773,-6.72062,-3.97877,-5.33629,-3.57348,-1.54551,-2.57388,-3.31868,-2.01536,-2.05662,-0.690948,2.39496,2.42815,1.97139
2.763174603,-262.697,-32.9463,-17.0479,-6.33024,-16.893,-7.11711,-6.10057,0.018385,-6.53526,-7.05289,-4.21172,-0.552284,-0.15251,-0.358215,0.691611,1.69848,-1.28289,-0.75187,1.47432,2.61762,0.0787166
2.786394558,-165.659,-22.2528,-25.7559,-17.3934,-17.8496,-9.38933,-7.8882,-4.61781,-2.64279,-3.6052,-3.0919,-0.810349,-3.3004,-3.33869,-1.5257,1.93273,0.244876,-0.0113356,-1.5,1.13651,1.88515
2.809614512,-176.012,-21.9557,-23.9779,-12.8888,-15.5514,-5.22258,-5.70559,-3.26818,-4.31324,-3.02021,-4.74669,-4.10668,-5.88828,-3.4901,-3.69352,-3.03141,-3.34086,-2.06861,-3.57189,-1.31437,-1.17571
2.832834467,-203.768,-31.6968,-35.7458,-19.6269,-19.847,-9.86718,-10.0717,-3.95802,-4.72648,-1.84913,-1.38845,-0.618792,-0.998453,-2.22088,-0.341983,-0.0303177,0.317375,-0.592836,0.222721,0.448434,1.41049
2.856054422,-224.338,-29.3794,-37.9173,-17.0456,-21.3089,-9.22008,-11.2281,-6.54453,-6.49264,-1.51507,-5.78116,-2.69283,-2.81121,1.53239,0.421285,1.90796,1.2639,0.601746,1.62817,1.49991,1.75558
2.879274376,-243.365,-27.1483,-33.8819,-15.1648,-23.6307,-9.95677,-11.4801,-2.68946,-7.55033,-3.40601,-4.30096,0.336732,-3.63246,-0.654667,-1.46137,2.88661,2.05387,2.93174,2.20515,1.61696,-0.404315
2.902494331,-253.191,-26.6374,-36.9649,-18.2621,-21.2428,-3.66441,-13.9281,-4.56222,-8.92479,-1.57748,-6.90392,-2.16132,-4.58013,0.350794,-0.865725,-0.980987,-1.90036,1.83672,0.510246,1.89615,0.106566
